"C-gbcode","C-source","N-pinyin","N-local","N-hanzi","H","A","change","P","fromdate","todate","NOTES"
532426,"GB","Yimen","Yimen","易門",6,5,,0,19820101,19941231,
532427,"GB","Eshan Yizu zizhixian","Eshan Yizu zizhixian","峨山彝族自治縣",6,6,,0,19820101,19941231,
532428,"GB","Xinping Yizu Daizu zizhixian","Xinping Yizu Daizu zizhixian","新平彝族傣族自治縣",6,6,,0,19820101,19941231,
532429,"GB","Yuanjiang Ha`nizu Yizu Daizu zizhixian","Yuanjiang Ha`nizu Yizu Daizu zizhixian","元江哈尼族彝族傣族自治縣",6,6,,0,19820101,19941231,
532500,"GB","Honghe Ha`nizu Yizu zizhizhou","Honghe Ha`nizu Yizu zizhizhou","紅河哈尼族彝族自治州",0,0,,7,19820101,19941231,
532501,"GB","Gejiu shi","Gejiu shi","個舊市",7,3,,0,19820101,19941231,
532502,"GB","Kaiyuan shi","Kaiyuan shi","開遠市",7,3,,0,19820101,19941231,
532522,"GB","Mengzi","Mengzi","蒙自",7,5,,0,19820101,19941231,
532523,"GB","Pingbian Mianzu zizhixian","Pingbian Mianzu zizhixian","屏邊苗族自治縣",7,6,,0,19820101,19941231,
532524,"GB","Jianshui","Jianshui","建水",7,5,,0,19820101,19941231,
532525,"GB","Shiping","Shiping","石屏",7,5,,0,19820101,19941231,
532526,"GB","Mile","Mile","彌勒",7,5,,0,19820101,19941231,
532527,"GB","Luxi","Luxi","瀘西",7,5,,0,19820101,19941231,
532528,"GB","Yuanyang","Yuanyang","元陽",7,5,,0,19820101,19941231,
532529,"GB","Honghe","Honghe","紅河",7,5,,0,19820101,19941231,
532530,"GB","Jinping Miaozu Yaozu Daizu zizhixian","Jinping Miaozu Yaozu Daizu zizhixian","金平苗族瑤族傣族自治縣",7,6,"A",0,19850611,19941231,
532530,"GB","Jinping","Jinping","金平",7,5,,0,19820101,19850610,
532531,"GB","Luchun","Luchun","綠春",7,5,,0,19820101,19941231,
532532,"GB","Hekou Yaozu zizhixian","Hekou Yaozu zizhixian","河口瑤族自治縣",7,6,,0,19820101,19941231,
532600,"GB","Wenshan Zhuangzu Miaozu zizhizhou","Wenshan Zhuangzu Miaozu zizhizhou","文山壯族苗族自治州",0,0,,7,19820101,19941231,
532621,"GB","Wenshan","Wenshan","文山",7,5,,0,19820101,19941231,
532622,"GB","Yanshan","Yanshan","硯山",7,5,,0,19820101,19941231,
532623,"GB","Xichou","Xichou","西疇",7,5,,0,19820101,19941231,
532624,"GB","Malipo","Malipo","麻栗坡",7,5,,0,19820101,19941231,
532625,"GB","Maguan","Maguan","馬關",7,5,,0,19820101,19941231,
532626,"GB","Qiubei","Qiubei","丘北",7,5,,0,19820101,19941231,
532627,"GB","Guangnan","Guangnan","廣南",7,5,,0,19820101,19941231,
532628,"GB","Funing","Funing","富寧",7,5,,0,19820101,19941231,
532700,"GB","Simao diqu","Simao diqu","思茅地區",0,0,,6,19820101,19941231,
532701,"GB","Simao shi","Simao shi","思茅市",6,3,"CA",0,19930325,19941231,
532721,"GB","Simao","Simao","思茅",6,5,,0,19820101,19930324,
532722,"GB","Pu`er Ha`nizu Yizu zizhixian","Pu`er Ha`nizu Yizu zizhixian","普洱哈尼族彝族自治縣",6,6,"A",0,19850611,19941231,
532722,"GB","Pu`er","Pu`er","普洱",6,5,,0,19820101,19850610,
532723,"GB","Mojiang Ha`nizu zizhixian","Mojiang Ha`nizu zizhixian","墨江哈尼族自治縣",6,6,,0,19820101,19941231,
532724,"GB","Jingdong","Jingdong","景東",6,5,,0,19820101,19850610,
532724,"GB","Jingdong Yizu zizhixian","Jingdong Yizu zizhixian","景東彝族自治縣",6,6,"A",0,19850611,19941231,
532725,"GB","Jinggu","Jinggu","景谷",6,5,,0,19820101,19850610,
532725,"GB","Jinggu Daizu Yizu zizhixian","Jinggu Daizu Yizu zizhixian","景谷傣族彝族自治縣",6,6,"A",0,19850611,19941231,
532726,"GB","Zhenyuan Yizu Ha`nizu Lahuzu zizhixian","Zhenyuan Yizu Ha`nizu Lahuzu zizhixian","鎮沅彝族哈尼族拉祜族自治縣",6,6,"A",0,19900203,19941231,
532726,"GB","Zhenyuan","Zhenyuan","鎮沅",6,5,,0,19820101,19900202,
532727,"GB","Jiangcheng Ha`nizu Yizu zizhixian","Jiangcheng Ha`nizu Yizu zizhixian","江城哈尼族彝族自治縣",6,6,,0,19820101,19941231,
532728,"GB","Menglian Daizu Lahuzu Wazu zizhixian","Menglian Daizu Lahuzu Wazu zizhixian","孟連傣族拉祜族佤族自治縣",6,6,,0,19820101,19941231,
532729,"GB","Lancang Lahuzu zizhixian","Lancang Lahuzu zizhixian","瀾滄拉祜族自治縣",6,6,,0,19820101,19941231,
532730,"GB","Ximeng Wazu zizhixian","Ximeng Wazu zizhixian","西盟佤族自治縣",6,6,,0,19820101,19941231,
532800,"GB","Xishuangbanna Daizu zizhizhou","Xishuangbanna Daizu zizhizhou","西雙版納傣族自治州",0,0,,7,19820101,19941231,
532801,"GB","Jinghong shi","Jinghong shi","景洪市",7,3,"CA",0,19931222,19941231,
532821,"GB","Jinghong","Jinghong","景洪",7,5,,0,19820101,19931221,
532822,"GB","Menghai","Menghai","     海",7,5,,0,19820101,19941231,
532823,"GB","Mengla","Mengla","     臘",7,5,,0,19820101,19941231,
532900,"GB","Dali Baizu zizhizhou","Dali Baizu zizhizhou","大理白族自治州",0,0,,7,19820101,19941231,
532901,"GB","Xiaguan shi","Xiaguan shi","下關市",7,3,,0,19820101,19830908,
532901,"GB","Dali shi","Dali shi","大理市",7,4,"CAT",0,19830909,19941231,
532921,"GB","Dali","Dali","大理",7,5,,0,19820101,19830908,
532922,"GB","Yangbi","Yangbi","漾濞",7,5,,0,19820101,19850610,
532922,"GB","Yangbi Yizu zizhixian","Yangbi Yizu zizhixian","漾濞彝族自治縣",7,6,"A",0,19850611,19941231,
532923,"GB","Xiangyun","Xiangyun","祥雲",7,5,,0,19820101,19941231,
532924,"GB","Binchuan","Binchuan","賓川",7,5,,0,19820101,19941231,
532925,"GB","Midu","Midu","彌渡",7,5,,0,19820101,19941231,
532926,"GB","Nanjian Yizu zizhixian","Nanjian Yizu zizhixian","南澗彝族自治縣",7,6,,0,19820101,19941231,
532927,"GB","Weishan Yizu Huizu zizhixian","Weishan Yizu Huizu zizhixian","巍山彝族回族自治縣",7,6,,0,19820101,19941231,
532928,"GB","Yongping","Yongping","永平",7,5,,0,19820101,19941231,
532929,"GB","Yunlong","Yunlong","雲龍",7,5,,0,19820101,19941231,
532930,"GB","Eryuan","Eryuan","洱源",7,5,,0,19820101,19941231,
532931,"GB","Jianchuan","Jianchuan","劍川",7,5,,0,19820101,19941231,
532932,"GB","Heqing","Heqing","鶴慶",7,5,,0,19820101,19941231,
533000,"GB","Baoshan diqu","Baoshan diqu","保山地區",0,0,,6,19820101,19941231,
533001,"GB","Baoshan shi","Baoshan shi","保山市",6,3,"CA",0,19830909,19941231,
533021,"GB","Baoshan","Baoshan","保山",6,5,,0,19820101,19830908,
533022,"GB","Shidian","Shidian","施甸",6,5,,0,19820101,19941231,
533023,"GB","Tengchong","Tengchong","騰沖",6,5,,0,19820101,19941231,
533024,"GB","Longling","Longling","龍陵",6,5,,0,19820101,19941231,
533025,"GB","Changning","Changning","昌寧",6,5,,0,19820101,19941231,
533100,"GB","Dehong dai Jinpozu zizhizhou","Dehong Daizu Jingpozu zizhizhou","德宏傣族景頗族自治州",0,0,,7,19820101,19941231,
533101,"GB","Wanding shi","Wanding shi","畹町市",7,3,"CA",0,19850131,19941231,
533102,"GB","Ruili shi","Ruili shi","瑞麗市",7,3,"CA",0,19920626,19941231,
533121,"GB","Luxi","Luxi","潞西",7,5,,0,19820101,19941231,
533122,"GB","Lianghe","Lianghe","梁河",7,5,,0,19820101,19941231,
533123,"GB","Yingjiang","Yingjiang","盈江",7,5,,0,19820101,19941231,
533124,"GB","Longchuan","Longchuan","隴川",7,5,,0,19820101,19941231,
533125,"GB","Ruili","Ruili","瑞麗",7,5,,0,19820101,19920625,
533126,"GB","Wanding Zhen","Wanding Zhen","畹町鎮",7,9,,0,19820101,19850130,
533200,"GB","Lijiang diqu","Lijiang diqu","麗江地區",0,0,,6,19820101,19941231,
533221,"GB","Lijiang Naxi zizhixian","Lijiang Naxizu zizhixian","麗江納西族自治縣",6,6,,0,19820101,19941231,
533222,"GB","Yongsheng","Yongsheng","永勝",6,5,,0,19820101,19941231,
533223,"GB","Huaping","Huaping","華坪",6,5,,0,19820101,19941231,
533224,"GB","Ninglang Yizu zizhixian","Ninglang Yizu zizhixian","寧蒗彝族自治縣",6,6,,0,19820101,19941231,
533300,"GB","Nujiang Lisuzu zizhizhou","Nujiang Lisuzu zizhizhou","怒江僳族自治州",0,0,,7,19820101,19941231,
533321,"GB","Lushui","Lushui","瀘水",7,5,"T",0,19860924,19941231,
533321,"GB","Lushui","Lushui","瀘水",7,5,,0,19820101,19860923,
533322,"GB","Bijiang","Bijiang","碧江",7,5,,0,19820101,19860923,
533323,"GB","Fugong","Fugong","福貢",7,5,,0,19820101,19860923,
533323,"GB","Fugong","Fugong","福貢",7,5,"T",0,19860924,19941231,
533324,"GB","Gongshan Dulongzu Nu zizhixian","Gongshan Derungzu Nuzu zizhixia","貢山獨龍族怒族自治縣",7,6,,0,19820101,19941231,
533325,"GB","Lanping Baizu Primizu zizhixian","Lanping Baizu Primizu zizhixian","蘭坪白族普米族自治縣",7,6,"A",0,19871127,19941231,
533325,"GB","Lanping","Lanping","蘭坪",7,5,,0,19820101,19871126,
533400,"GB","Diqing Zangzu zizhizhou","Deqen Zangzu zizhizhou","迪慶藏族自治州",0,0,,7,19820101,19941231,
533421,"GB","Zhongdian","Zhongdian","中甸",7,5,,0,19820101,19941231,
533422,"GB","Deqen","Deqen","德欽",7,5,,0,19820101,19941231,
533423,"GB","Weixi","Weixi","維西",7,5,,0,19820101,19850610,
533423,"GB","Weixi Lisuzu zizhixian","Weixi Lisuzu zizhixian","維西僳族自治縣",7,6,"A",0,19850611,19941231,
533500,"GB","Lincang diqu","Lincang diqu","臨滄地區",0,0,,6,19820101,19941231,
533521,"GB","Lincang","Lincang","臨滄",6,5,,0,19820101,19941231,
533522,"GB","Fengqing","Fengqing","風慶",6,5,,0,19820101,19941231,
533523,"GB","Yun xian","Yun xian","雲縣",6,5,,0,19820101,19941231,
533524,"GB","Yongde","Yongde","永德",6,5,,0,19820101,19941231,
533525,"GB","Zhenkang","Zhenkang","鎮康",6,5,,0,19820101,19941231,
533526,"GB","Shuangjiang Lahuzu Vazu Blangzu Daizu zizhixian","Shuangjiang Lahuzu Vazu Blangzu Daizu zizhixian","雙江拉祜族佤族布郎族傣族自治縣",6,6,"A",0,19850611,19941231,
533526,"GB","Shuangjiang","Shuangjiang","雙江",6,5,,0,19820101,19850610,
533527,"GB","Gengma Daizu Wazu zizhixian","Gengma Daizu Vazu zizhixian","耿馬傣族佤族自治縣",6,6,,0,19820101,19941231,
533528,"GB","Cangyuan Wazu zizhixian","Cangyuan Vazu zizhixian","滄源佤族自治縣",6,6,,0,19820101,19941231,
540100,"GB","Lasa shi","Lhasa shi","拉薩市",0,0,"T",2,19831008,19941231,
540100,"GB","Lasa shi","Lhasa shi","拉薩市",0,0,,2,19820101,19831007,
540101,"GB","Lasa shixiaqu","Lhasa shixiaqu","拉薩市轄區",2,1,"C",0,19840101,19941231,
540102,"GB","Lasa: Chengguan qu","Lhasa: Chengguan qu","拉薩﹕城關區",2,2,,0,19840101,19941231,
540120,"GB","Lasa shiqu","Lhasa shiqu","拉薩市區",2,10,,0,19820101,19831231,
540121,"GB","Linzhou","Lhunzhub","林周",2,5,,0,19820101,19941231,
540122,"GB","Dangxiong","Damxung","當雄",2,5,,0,19820101,19941231,
540123,"GB","Nimu","Nyemo","尼木",2,5,,0,19820101,19941231,
540124,"GB","Qushui","Quxu","曲水",2,5,,0,19820101,19941231,
540125,"GB","Duilongdeqing","Doilungdeqen","堆龍德慶",2,5,,0,19820101,19941231,
540126,"GB","Dazi","Dagze","達孜",2,5,,0,19820101,19941231,
540127,"GB","Mozhugongka","Maizhokunggar","墨竹工卡",2,5,,0,19820101,19941231,
540128,"GB","Gongbujiangda","Gongbo'gyamda","工布江達",2,5,,0,19820101,19831007,
540129,"GB","Linzhi","Nyingchi","林芝",2,5,,0,19820101,19831007,
540130,"GB","Milin","Mainling","米林",2,5,,0,19820101,19831007,
540131,"GB","Motuo","Medog","墨脫",2,5,,0,19820101,19831007,
542100,"GB","Changdu diqu","Qamdo diq","昌都地區",0,0,"T",6,19831008,19941231,
542100,"GB","Changdu diqu","Qamdo diq","昌都地區",0,0,,6,19820101,19831007,
542121,"GB","Changdu","Qamdo","昌都",6,5,,0,19820101,19831007,
542121,"GB","Changdu","Qamdo","昌都",6,5,"T",0,19831008,19941231,
542122,"GB","Jiangda","Jomda","江達",6,5,"T",0,19831008,19941231,
542122,"GB","Jiangda","Jomda","江達",6,5,,0,19820101,19831007,
542123,"GB","Gongjue","Gonjo","貢覺",6,5,,0,19820101,19941231,
542124,"GB","Leiwuqi","Riwoqe","類烏齊",6,5,,0,19820101,19941231,
542125,"GB","Dingqing","Dengqen","丁青",6,5,,0,19820101,19941231,
542126,"GB","Chaya","Zhag'yab","察雅",6,5,"T",0,19831008,19941231,
542126,"GB","Chaya","Zhag`yab","察雅",6,5,,0,19820101,19831007,
542127,"GB","Basu","Baxoi","八宿",6,5,,0,19820101,19941231,
542128,"GB","Zuogang","Zogang","左貢",6,5,,0,19820101,19831007,
542128,"GB","Zuogong","Zogang","左貢",6,5,"T",0,19831008,19941231,
542129,"GB","Mangkang","Markam","芒康",6,5,"T",0,19831008,19941231,
542129,"GB","Mangkang","Markam","芒康",6,5,,0,19820101,19831007,
542130,"GB","Bomi","Bomi","波密",6,5,,0,19820101,19831007,
542131,"GB","Chayu","Zayu","察隅",6,5,,0,19820101,19831007,
542132,"GB","Luolong","Lhorong","洛隆",6,5,,0,19820101,19941231,
542133,"GB","Bianba","Banbar","邊壩",6,5,,0,19820101,19941231,
542134,"GB","Yanjing","Yanjing","鹽井",6,5,,0,19831008,19941231,
542135,"GB","Putog","Putog","碧土",6,5,,0,19831008,19941231,
542136,"GB","Toba","Toba","妥壩",6,5,,0,19831008,19941231,
542137,"GB","Sinda","Sinda","生達",6,5,,0,19831008,19941231,
542200,"GB","Shannan diqu","Loka diqu","山南地區",0,0,"T",6,19860912,19941231,
542200,"GB","Shannan diqu","Loka diqu","山南地區",0,0,"T",6,19831008,19860911,
542200,"GB","Shannan diqu","Loka diqu","山南地區",0,0,,6,19820101,19831007,
542221,"GB","Naidong","Nedong","乃東",6,5,,0,19820101,19941231,
542222,"GB","Za`nang","Za`nang","扎囊",6,5,,0,19820101,19941231,
542223,"GB","Gongga","Nedong","貢嘎",6,5,,0,19820101,19941231,
542224,"GB","Sangri","Sangri","桑日",6,5,,0,19820101,19941231,
542225,"GB","Qiongjie","Qonggyai","窮結",6,5,,0,19820101,19860406,
542225,"GB","Qiongjie","Qonggyai","瓊結",6,5,"N",0,19860407,19941231,
542226,"GB","Qusong","Qusum","曲松",6,5,,0,19820101,19941231,
542227,"GB","Cuomei","Comai","措美",6,5,,0,19820101,19941231,
542228,"GB","Luozha","Lhozhag","洛扎",6,5,,0,19820101,19941231,
542229,"GB","Jiacha","Gyaca","加查",6,5,,0,19820101,19941231,
542230,"GB","Lang xian","Nang xian","朗縣",6,5,,0,19820101,19831007,
542231,"GB","Longzi","Lhunze","隆子",6,5,,0,19820101,19941231,
542232,"GB","Cuona","Cona","錯那",6,5,,0,19820101,19941231,
542233,"GB","Langkazi","Nagarze","浪卡子",6,5,,0,19820101,19831007,
542233,"GB","Langkazi","Nagarze","浪卡子",6,5,"CH",0,19860912,19941231,
542300,"GB","Rikaze diqu","Xigaze diqu","日喀則地區",0,0,"T",6,19860912,19941231,
542300,"GB","Rikaze diqu","Xigaze diqu","日喀則地區",0,0,"T",6,19831008,19860911,
542300,"GB","Rikaze diqu","Xigaze diqu","日喀則地區",0,0,,6,19820101,19831007,
542301,"GB","Rikaze shi","Xigaze shi","日喀則市",6,3,"CA",0,19861212,19941231,
542321,"GB","Rikaze","Xigaze","日喀則",6,5,,0,19820101,19861211,
542322,"GB","Namling","Namling","南木林",6,5,,0,19820101,19941231,
542323,"GB","Jiangzi","Gyangze","江孜",6,5,,0,19820101,19831007,
542323,"GB","Jiangzi","Gyangze","江孜",6,5,"CH",0,19860912,19941231,
542324,"GB","Dingri","Tingri","定日",6,5,,0,19820101,19941231,
542325,"GB","Sajia","Sa'gya","薩迦",6,5,,0,19820101,19941231,
542326,"GB","Lazi","Lhaze","拉孜",6,5,,0,19820101,19941231,
542327,"GB","Angren","Ngamring","昂仁",6,5,,0,19820101,19941231,
542328,"GB","Xietongmen","Ngamring","謝通門",6,5,,0,19820101,19941231,
542329,"GB","Bailang","Bainang","白朗",6,5,"CH",0,19860912,19941231,
542329,"GB","Bailang","Bainang","白朗",6,5,,0,19820101,19831007,
542330,"GB","Renbu","Rinbung","仁布",6,5,,0,19820101,19831007,
542330,"GB","Renbu","Rinbung","仁布",6,5,"CH",0,19860912,19941231,
542331,"GB","Kangma","Kangmar","康馬",6,5,,0,19820101,19831007,
542331,"GB","Kangma","Kangmar","康馬",6,5,"CH",0,19860912,19941231,
542332,"GB","Dingjie","Dinggye","定結",6,5,,0,19820101,19941231,
542333,"GB","Zhongba","Zhongba","仲巴",6,5,"T",0,19831008,19941231,
542333,"GB","Zhongba","Zhongba","仲巴",6,5,,0,19820101,19831007,
542334,"GB","Yadong","Yadong","亞東",6,5,,0,19820101,19831007,
542334,"GB","Yadong","Yadong","亞東",6,5,"CH",0,19860912,19941231,
542335,"GB","Jilong","Gyirong","吉隆",6,5,,0,19820101,19941231,
542336,"GB","Nielamu","Nyalam","聶拉木",6,5,,0,19820101,19941231,
542337,"GB","Saga","Saga","薩嘎",6,5,,0,19820101,19941231,
542338,"GB","Gangba","Gamba","崗巴",6,5,"CH",0,19860912,19941231,
542338,"GB","Gangba","Gamba","崗巴",6,5,,0,19820101,19831007,
542400,"GB","Naqu diqu","Nagqu diqu","那曲地區",0,0,,6,19820101,19941231,
542421,"GB","Naqu","Nagqu","那曲",6,5,,0,19820101,19941231,
542422,"GB","Jiali","Lhari","嘉黎",6,5,,0,19820101,19941231,
542423,"GB","Biru","Biru","比如",6,5,,0,19820101,19941231,
542424,"GB","Nierong","Lhari","聶榮",6,5,,0,19820101,19941231,
542425,"GB","Anduo","Lhari","安多",6,5,,0,19820101,19941231,
542426,"GB","Shenzha","Xainza","申扎",6,5,,0,19820101,19831007,
542426,"GB","Shenzha","Xainza","申扎",6,5,"T",0,19831008,19941231,
542427,"GB","Suo xian","Sog xian","索縣",6,5,,0,19820101,19941231,
542428,"GB","Bange","Baingoin","班戈",6,5,"T",0,19831008,19941231,
542428,"GB","Bange","Baingoin","班戈",6,5,,0,19820101,19831007,
542429,"GB","Baqing","Baqen","巴青",6,5,,0,19820101,19941231,
542430,"GB","Nima","Nyima","尼瑪",6,5,,0,19831008,19941231,
542500,"GB","Ali diqu","Ngari diqu","阿里地區",0,0,,6,19820101,19941231,
542521,"GB","Pulan","Burang","普蘭",6,5,,0,19820101,19941231,
542522,"GB","Zhada","Zanda","札達",6,5,,0,19820101,19941231,
542523,"GB","Ge`er","Gar","噶爾",6,5,,0,19820101,19941231,
542524,"GB","Ritu","Rutog","日土",6,5,,0,19820101,19941231,
542525,"GB","Geji","Ge'gyai","革吉",6,5,,0,19820101,19941231,
542526,"GB","Gaize","Gerze","改則",6,5,,0,19820101,19941231,
542527,"GB","Cuoqin","Coqen","措勤",6,5,,0,19820101,19941231,
542528,"GB","Lunggar","Lunggar","隆格爾",6,5,,0,19831008,19941231,
542600,"GB","Linzhi diqu","Nyingchi diqu","林芝地區",0,0,,6,19831008,19941231,
542621,"GB","Linzhi","Nyingchi","林芝",6,5,"CH",0,19831008,19941231,
542622,"GB","Gongbujiangda","Gongbo`gyamda","工布江達",6,5,"CH",0,19831008,19941231,
542623,"GB","Milin","Mainling","米林",6,5,"CH",0,19831008,19941231,
542624,"GB","Motuo","Medog","墨脫",6,5,"CH",0,19831008,19941231,
542625,"GB","Bomi","Bomi","波密",6,5,"CH",0,19831008,19941231,
542626,"GB","Chayu","Zayu","察隅",6,5,"CHT",0,19831008,19941231,
542627,"GB","Lang xian","Nang xian","朗縣",6,5,"CH",0,19831008,19941231,
542700,"GB","Jiangzi diqu","Gyang diqu","江孜地區",0,0,,6,19831008,19860911,
542721,"GB","Jiangzi","Gyangze","江孜",6,5,"CH",0,19831008,19860911,
542722,"GB","Langkazi","Nagarze","浪卡子",6,5,"CH",0,19831008,19860911,
542723,"GB","Bailang","Bainang","白朗",6,5,"CH",0,19831008,19860911,
542724,"GB","Renbu","Rinbung","仁布",6,5,"CH",0,19831008,19860911,
542725,"GB","Kangma","Kangmar","康馬",6,5,"CH",0,19831008,19860911,
542726,"GB","Yadong","Yadong","亞東",6,5,"CH",0,19831008,19860911,
542727,"GB","Gangba","Gamba","崗巴",6,5,"CH",0,19831008,19860911,
610100,"GB","Xi`an shi","Xi`an shi","西安市",0,0,"T",2,19830909,19941231,
610100,"GB","Xi`an shi","Xi`an shi","西安市",0,0,,2,19820101,19830908,
610101,"CT","Xi`an shixiaqu","Xi`an shixiaqu","西安市轄區",2,1,,0,19820101,19831231,"Did not officially exist"
610101,"GB","Xi`an shixiaqu","Xi`an shixiaqu","西安市轄區",2,1,,0,19840101,19941231,
610102,"CT","Xi`an: Xincheng qu","Xi`an: Xincheng qu","西安﹕新城區",2,2,,0,19820101,19831231,"Did not officially exist"
610102,"GB","Xi`an: Xincheng qu","Xi`an: Xincheng qu","西安﹕新城區",2,2,,0,19840101,19941231,
610103,"CT","Xi`an: Beilin qu","Xi`an: Beilin qu","西安﹕碑林區",2,2,,0,19820101,19831231,"Did not officially exist"
610103,"GB","Xi`an: Beilin qu","Xi`an: Beilin qu","西安﹕碑林區",2,2,,0,19840101,19941231,
610104,"CT","Xi`an: Lianhu qu","Xi`an: Lianhu qu","西安﹕蓮湖區",2,2,,0,19820101,19831231,"Did not officially exist"
610104,"GB","Xi`an: Lianhu qu","Xi`an: Lianhu qu","西安﹕蓮湖區",2,2,,0,19840101,19941231,
610111,"CT","Xi`an: Baqiao qu","Xi`an: Baqiao qu","西安﹕灞橋區",2,2,,0,19820101,19831231,"Did not officially exist"
610111,"GB","Xi`an: Baqiao qu","Xi`an: Baqiao qu","西安﹕灞橋區",2,2,,0,19840101,19941231,
610112,"CT","Xi`an: Weiyang qu","Xi`an: Weiyang qu","西安﹕未央區",2,2,,0,19820101,19831231,"Did not officially exist"
610112,"GB","Xi`an: Weiyang qu","Xi`an: Weiyang qu","西安﹕未央區",2,2,,0,19840101,19941231,
610113,"CT","Xi`an: Yanta qu","Xi`an: Yanta qu","西安﹕雁塔區",2,2,,0,19820101,19831231,"Did not officially exist"
610113,"GB","Xi`an: Yanta qu","Xi`an: Yanta qu","西安﹕雁塔區",2,2,,0,19840101,19941231,
610114,"CT","Xi`an: Yanliang qu","Xi`an: Yanliang qu","西安﹕閻良區",2,2,,0,19820101,19831231,"Did not officially exist"
610114,"GB","Xi`an: Yanliang qu","Xi`an: Yanliang qu","西安﹕閻良區",2,2,,0,19840101,19941231,
610121,"GB","Chang`an","Chang`an","長安",2,5,,0,19820101,19941231,
610122,"GB","Lantian","Lantian","藍田",2,5,"CH",0,19830909,19941231,
610123,"GB","Lintong","Lintong","臨潼",2,5,"CH",0,19830909,19941231,
610124,"GB","Zhouzhi","Zhouzhi","周至",2,5,"CH",0,19830909,19941231,
610125,"GB","Hu xian","Hu xian","戶縣",2,5,"CH",0,19830909,19941231,
610126,"GB","Gaoling","Gaoling","高陵",2,5,"CH",0,19830909,19941231,
610200,"GB","Tongchuan shi","Tongchuan shi","銅川市",0,0,"T",3,19830909,19941231,
610200,"GB","Tongchuan shi","Tongchuan shi","銅川市",0,0,,3,19820101,19830908,
610201,"GB","Tongchuan shixiaqu","Tongchuan shixiaqu","銅川市轄區",3,1,"C",0,19840101,19941231,
